latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
34.668,-119.011,338.1,3.8,1.8,2006-09-23,2022,Aqua,MODIS,59,6.1,294.6,220.4
34.659,-119.051,387.5,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,301.9,1228
34.648,-119.092,370.4,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,295.4,776.4
34.683,-119.019,347,3.8,1.8,2006-09-23,2022,Aqua,MODIS,84,6.1,294.2,338.1
34.674,-119.057,408.4,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,305.9,2071.2
34.665,-119.096,461.4,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,316.5,6036.9
34.681,-119.1,333.8,3.8,1.8,2006-09-23,2022,Aqua,MODIS,84,6.1,286.1,224.8
34.691,-119.029,329.2,3.8,1.8,2006-09-23,2022,Aqua,MODIS,38,6.1,292.3,156.9
34.681,-119.067,390.9,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,298.5,1363.7
34.671,-119.106,421.1,3.8,1.8,2006-09-23,2022,Aqua,MODIS,100,6.1,303,2786.1
34.485,-119.033,345.8,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,289.5,80.2
34.483,-119.048,420.4,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,312.5,588.4
34.48,-119.062,355.7,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,295.2,110.9
34.493,-119.05,346.1,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,293.8,77.2
34.49,-119.064,327.9,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,294.6,36.9
34.486,-119.09,317.7,1.3,1.1,2006-09-24,0547,Terra,MODIS,96,6.1,287.1,23.5
34.483,-119.105,311.6,1.3,1.1,2006-09-24,0547,Terra,MODIS,67,6.1,286.7,16.2
34.493,-119.041,342.4,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,291.4,68.9
34.491,-119.055,342.5,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,297,67.2
34.488,-119.068,317.6,1.3,1.1,2006-09-24,0547,Terra,MODIS,46,6.1,292.8,21.9
34.484,-119.095,313.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,64,6.1,286.3,17.2
34.494,-119.097,322.6,1.3,1.1,2006-09-24,0547,Terra,MODIS,92,6.1,289.3,29.5
34.509,-119.072,315.8,1.3,1.1,2006-09-24,0547,Terra,MODIS,46,6.1,289,20.7
34.506,-119.086,364.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,303.8,146.5
34.504,-119.1,331.9,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,290.4,47.7
34.516,-119.089,344.1,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,288.6,77.1
34.514,-119.103,320.2,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,285.8,28.4
34.575,-119.108,301.8,1.3,1.1,2006-09-24,0547,Terra,MODIS,25,6.1,286.9,8.8
34.645,-118.831,320.1,1.3,1.1,2006-09-24,0547,Terra,MODIS,97,6.1,289.5,27.1
34.642,-118.844,318.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,67,6.1,290.4,24.3
34.64,-118.857,326.5,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,290.6,36.7
34.594,-119.117,318.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,97,6.1,290,26.3
34.652,-118.846,308.7,1.3,1.1,2006-09-24,0547,Terra,MODIS,22,6.1,286.8,13.4
34.677,-118.881,321.8,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,287,28.8
34.675,-118.894,345.6,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,289.6,76.6
34.646,-119.058,318.9,1.3,1.1,2006-09-24,0547,Terra,MODIS,98,6.1,285.5,27.1
34.643,-119.072,316.4,1.3,1.1,2006-09-24,0547,Terra,MODIS,82,6.1,285.1,23.6
34.682,-118.911,315.4,1.3,1.1,2006-09-24,0547,Terra,MODIS,61,6.1,287.1,20.3
34.656,-119.061,312.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,51,6.1,285.5,17.7
34.653,-119.075,317,1.3,1.1,2006-09-24,0547,Terra,MODIS,56,6.1,285.7,22.9
34.656,-119.119,335.5,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,286,56
34.688,-118.997,317.2,1.3,1.1,2006-09-24,0547,Terra,MODIS,95,6.1,284.8,25.6
34.685,-119.011,343.5,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,285.8,75
34.664,-119.135,324.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,98,6.1,285.3,34.8
34.686,-119.002,335.6,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,286.1,56.2
34.684,-119.017,326.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,100,6.1,284.6,38.3
34.664,-119.126,316.2,1.3,1.1,2006-09-24,0547,Terra,MODIS,44,6.1,284.9,21.2
34.662,-119.14,317.8,1.3,1.1,2006-09-24,0547,Terra,MODIS,49,6.1,284.7,24.4
34.689,-119.103,325.3,1.3,1.1,2006-09-24,0547,Terra,MODIS,68,6.1,282.9,35.4
34.687,-119.117,314.9,1.3,1.1,2006-09-24,0547,Terra,MODIS,35,6.1,281.8,21.1
34.699,-118.95,328,3.1,1.7,2006-09-24,1927,Terra,MODIS,54,6.1,297.4,103
34.691,-118.915,328.3,3.1,1.7,2006-09-24,1927,Terra,MODIS,27,6.1,298.1,98.4
34.693,-118.989,322.2,3.1,1.7,2006-09-24,1927,Terra,MODIS,69,6.1,295.2,77.1
34.686,-118.961,318.5,3.1,1.7,2006-09-24,1927,Terra,MODIS,45,6.1,296.7,55.9
34.67,-118.892,336.4,3.1,1.7,2006-09-24,1927,Terra,MODIS,84,6.1,297.1,155.4
34.7,-118.957,320.2,3.1,1.7,2006-09-24,1927,Terra,MODIS,27,6.1,296.7,61.7
34.692,-118.922,331.7,3.1,1.7,2006-09-24,1927,Terra,MODIS,50,6.1,298.8,119.9
34.687,-118.968,323.4,3.1,1.7,2006-09-24,1927,Terra,MODIS,70,6.1,296.8,79.7
34.671,-118.898,331.6,3.1,1.7,2006-09-24,1927,Terra,MODIS,66,6.1,297.3,120.6
34.664,-118.867,324.4,3.1,1.7,2006-09-24,1927,Terra,MODIS,68,6.1,296.6,79.4
34.655,-118.827,325.7,3.1,1.7,2006-09-24,1927,Terra,MODIS,60,6.1,300.6,82.8
34.681,-119.14,342.2,3,1.6,2006-09-24,1927,Terra,MODIS,78,6.1,293.9,205
34.673,-119.174,324.1,3,1.6,2006-09-24,1927,Terra,MODIS,78,6.1,292.3,93.2
34.666,-119.143,379.4,3,1.6,2006-09-24,1927,Terra,MODIS,100,6.1,299.7,721.8
34.659,-119.111,365.9,3,1.7,2006-09-24,1927,Terra,MODIS,100,6.1,300.5,466
34.651,-119.079,338.7,3,1.7,2006-09-24,1927,Terra,MODIS,82,6.1,298.6,160.5
34.659,-119.179,310.1,3,1.6,2006-09-24,1927,Terra,MODIS,21,6.1,292.6,33.3
34.652,-119.148,343.4,3,1.6,2006-09-24,1927,Terra,MODIS,92,6.1,294.7,222.7
34.644,-119.116,366.2,3,1.7,2006-09-24,1927,Terra,MODIS,100,6.1,300,477.5
34.637,-119.084,326.4,3,1.7,2006-09-24,1927,Terra,MODIS,25,6.1,297.3,81.1
34.666,-119.149,370.3,3,1.6,2006-09-24,1927,Terra,MODIS,100,6.1,299,551.8
34.658,-119.117,367.5,3,1.7,2006-09-24,1927,Terra,MODIS,100,6.1,301.4,487.9
34.651,-119.084,341.2,3,1.7,2006-09-24,1927,Terra,MODIS,79,6.1,298.6,176
34.644,-119.052,328.3,3,1.7,2006-09-24,1927,Terra,MODIS,47,6.1,300.2,85.3
34.644,-119.121,359.1,3,1.7,2006-09-24,1927,Terra,MODIS,94,6.1,299,376.6
34.637,-119.089,333.2,3,1.7,2006-09-24,1927,Terra,MODIS,52,6.1,297.9,121.2
34.594,-119.105,355.3,3,1.7,2006-09-24,1927,Terra,MODIS,98,6.1,303.2,332.8
34.513,-119.025,318.1,3.1,1.7,2006-09-24,1928,Terra,MODIS,56,6.1,301.5,48.5
34.508,-119.067,367.2,3.1,1.7,2006-09-24,1928,Terra,MODIS,100,6.1,302.7,515.2
34.499,-119.031,326.4,3.1,1.7,2006-09-24,1928,Terra,MODIS,64,6.1,302.6,90
34.508,-119.074,361.5,3.1,1.7,2006-09-24,1928,Terra,MODIS,100,6.1,301.2,429.6
34.5,-119.038,334.4,3.1,1.7,2006-09-24,1928,Terra,MODIS,83,6.1,303.2,146.3
34.494,-119.077,327,3.1,1.7,2006-09-24,1928,Terra,MODIS,80,6.1,300.9,107.1
34.485,-119.042,323,3.1,1.7,2006-09-24,1928,Terra,MODIS,74,6.1,304.2,83.1
34.478,-119.079,340.4,3.1,1.7,2006-09-24,1928,Terra,MODIS,90,6.1,297.6,202.3
34.47,-119.043,325.4,3.1,1.7,2006-09-24,1928,Terra,MODIS,78,6.1,298.5,94.3
34.691,-118.924,302.3,1.1,1.1,2006-09-24,1003,Aqua,MODIS,42,6.1,282.7,8.7
34.676,-118.891,321.7,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,283.5,25.4
34.674,-118.879,338.3,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,285.6,51
34.685,-119.002,318,1.1,1.1,2006-09-24,1003,Aqua,MODIS,96,6.1,284.1,22.4
34.692,-119.099,325.6,1.1,1,2006-09-24,1003,Aqua,MODIS,100,6.1,284.4,31
34.69,-119.088,316.3,1.1,1,2006-09-24,1003,Aqua,MODIS,93,6.1,283.4,20
34.647,-118.835,305.1,1.1,1.1,2006-09-24,1003,Aqua,MODIS,18,6.1,287.7,9.4
34.686,-119.106,317.6,1.1,1,2006-09-24,1003,Aqua,MODIS,95,6.1,283.5,21
34.684,-119.094,324.8,1.1,1,2006-09-24,1003,Aqua,MODIS,100,6.1,285.5,29.4
34.682,-119.082,300.2,1.1,1,2006-09-24,1003,Aqua,MODIS,12,6.1,282.7,6.7
34.644,-118.854,305.2,1.1,1.1,2006-09-24,1003,Aqua,MODIS,63,6.1,285.9,10.9
34.642,-118.842,302.2,1.1,1.1,2006-09-24,1003,Aqua,MODIS,47,6.1,286.7,9.1
34.662,-119.136,309.2,1.1,1,2006-09-24,1003,Aqua,MODIS,77,6.1,280,14.1
34.66,-119.124,330.6,1.1,1,2006-09-24,1003,Aqua,MODIS,100,6.1,282.2,38.2
34.608,-119.1,303.1,1.1,1,2006-09-24,1003,Aqua,MODIS,53,6.1,282.9,9.3
34.601,-119.115,313.5,1.1,1,2006-09-24,1003,Aqua,MODIS,63,6.1,286.1,15.7
34.599,-119.103,324.3,1.1,1,2006-09-24,1003,Aqua,MODIS,100,6.1,286.2,27.5
34.583,-119.1,303.8,1.1,1,2006-09-24,1003,Aqua,MODIS,12,6.1,286.8,8.6
34.514,-119.03,311.2,1.1,1.1,2006-09-24,1003,Aqua,MODIS,82,6.1,284.7,14.4
34.512,-119.018,306.5,1.1,1.1,2006-09-24,1003,Aqua,MODIS,68,6.1,285.8,11
34.494,-119.065,304.7,1.1,1.1,2006-09-24,1003,Aqua,MODIS,60,6.1,287.3,9.1
34.492,-119.053,315.6,1.1,1.1,2006-09-24,1003,Aqua,MODIS,92,6.1,289.8,18.1
34.49,-119.042,363.9,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,298.5,115.7
34.488,-119.03,325.5,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,290.8,29.9
34.485,-119.068,328.4,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,288.4,32.9
34.483,-119.055,338.5,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,292.5,49.4
34.481,-119.043,359.6,1.1,1.1,2006-09-24,1003,Aqua,MODIS,100,6.1,297.5,101.5
34.479,-119.032,314.3,1.1,1.1,2006-09-24,1003,Aqua,MODIS,89,6.1,289.5,17
34.481,-119.057,353.4,1,1,2006-09-24,2105,Aqua,MODIS,88,6.1,313.7,55.6
34.479,-119.068,392.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,324.4,201.2
34.478,-119.078,424.2,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,337,428.4
34.476,-119.089,356.6,1,1,2006-09-24,2105,Aqua,MODIS,98,6.1,307.7,70.5
34.495,-119.026,345.4,1,1,2006-09-24,2105,Aqua,MODIS,74,6.1,310.1,39.8
34.493,-119.037,341.6,1,1,2006-09-24,2105,Aqua,MODIS,67,6.1,308,30.6
34.486,-119.08,335.2,1,1,2006-09-24,2105,Aqua,MODIS,73,6.1,308.7,25.4
34.503,-119.028,371.2,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,312.1,107.2
34.499,-119.061,348.1,1,1,2006-09-24,2105,Aqua,MODIS,88,6.1,314.8,43.5
34.497,-119.071,383.3,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,322.1,156.6
34.495,-119.082,347.9,1,1,2006-09-24,2105,Aqua,MODIS,93,6.1,311.8,49.1
34.506,-119.073,383.9,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,309.6,161.3
34.504,-119.084,374.1,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,311,124.1
34.58,-119.129,325.2,1,1,2006-09-24,2105,Aqua,MODIS,36,6.1,302.7,13.3
34.594,-119.098,427.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,319.8,456.3
34.592,-119.109,429.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,326.7,477.2
34.591,-119.12,359.1,1,1,2006-09-24,2105,Aqua,MODIS,99,6.1,307.9,75
34.601,-119.111,372.5,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,300.1,117.4
34.6,-119.122,369.2,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,298.4,108
34.654,-118.829,331.4,1,1,2006-09-24,2105,Aqua,MODIS,80,6.1,309.1,18.9
34.652,-118.839,328.5,1,1,2006-09-24,2105,Aqua,MODIS,67,6.1,308.7,15.4
34.65,-118.85,339,1,1,2006-09-24,2105,Aqua,MODIS,87,6.1,310.2,29.6
34.615,-119.087,327.9,1,1,2006-09-24,2105,Aqua,MODIS,66,6.1,303.4,16.3
34.613,-119.098,324.1,1,1,2006-09-24,2105,Aqua,MODIS,56,6.1,303.5,14.1
34.656,-118.873,328.6,1,1,2006-09-24,2105,Aqua,MODIS,70,6.1,299.7,15.5
34.655,-118.884,333.2,1,1,2006-09-24,2105,Aqua,MODIS,82,6.1,298.8,22.3
34.653,-118.895,345.4,1,1,2006-09-24,2105,Aqua,MODIS,92,6.1,300.2,41.9
34.67,-118.843,332.6,1,1,2006-09-24,2105,Aqua,MODIS,53,6.1,309.2,20
34.665,-118.875,326.7,1,1,2006-09-24,2105,Aqua,MODIS,65,6.1,300.1,14.8
34.663,-118.886,328.9,1,1,2006-09-24,2105,Aqua,MODIS,68,6.1,302,17.9
34.638,-119.059,325.8,1,1,2006-09-24,2105,Aqua,MODIS,27,6.1,305.1,9.9
34.679,-118.845,325,1,1,2006-09-24,2105,Aqua,MODIS,60,6.1,308.7,12.2
34.677,-118.856,326.4,1,1,2006-09-24,2105,Aqua,MODIS,64,6.1,306.1,13.8
34.674,-118.877,327,1,1,2006-09-24,2105,Aqua,MODIS,74,6.1,301.4,16.3
34.672,-118.888,383.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,311,161.3
34.671,-118.899,352.1,1,1,2006-09-24,2105,Aqua,MODIS,96,6.1,306.6,57.1
34.669,-118.91,339.7,1,1,2006-09-24,2105,Aqua,MODIS,88,6.1,304.2,33.1
34.646,-119.061,351.6,1,1,2006-09-24,2105,Aqua,MODIS,95,6.1,308.8,53.9
34.645,-119.072,362.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,310.9,82.1
34.643,-119.083,417.3,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,327.1,367.7
34.642,-119.093,332.7,1,1,2006-09-24,2105,Aqua,MODIS,82,6.1,307.2,23
34.64,-119.104,348.4,1,1,2006-09-24,2105,Aqua,MODIS,93,6.1,307.6,52
34.638,-119.115,380,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,314.4,148.3
34.637,-119.126,355.4,1,1,2006-09-24,2105,Aqua,MODIS,97,6.1,306.6,68.8
34.678,-118.912,373.5,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,306.2,119.1
34.676,-118.922,340.5,1,1,2006-09-24,2105,Aqua,MODIS,88,6.1,304,35
34.675,-118.933,327.9,1,1,2006-09-24,2105,Aqua,MODIS,72,6.1,304.1,17.8
34.654,-119.074,356.1,1,1,2006-09-24,2105,Aqua,MODIS,98,6.1,307,64.3
34.652,-119.085,449.9,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,328.8,708.2
34.651,-119.095,352.8,1,1,2006-09-24,2105,Aqua,MODIS,96,6.1,305.8,57.8
34.649,-119.106,376.2,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,313.7,128.6
34.647,-119.117,369.8,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,314.4,106.2
34.646,-119.128,376.3,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,310.8,132.2
34.672,-119.011,348.9,1,1,2006-09-24,2105,Aqua,MODIS,94,6.1,305.1,49.6
34.663,-119.076,331.1,1,1,2006-09-24,2105,Aqua,MODIS,80,6.1,303.9,17.7
34.661,-119.086,338.7,1,1,2006-09-24,2105,Aqua,MODIS,87,6.1,300.8,30.8
34.659,-119.097,336.2,1,1,2006-09-24,2105,Aqua,MODIS,81,6.1,298.4,27.3
34.658,-119.108,408.7,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,316.4,304.3
34.656,-119.119,356.8,1,1,2006-09-24,2105,Aqua,MODIS,98,6.1,309.7,69.6
34.655,-119.13,397.6,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,313,231.2
34.653,-119.141,416.2,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,315.5,361.5
34.694,-118.926,326.4,1,1,2006-09-24,2105,Aqua,MODIS,73,6.1,305.6,14.8
34.692,-118.937,359.2,1,1,2006-09-24,2105,Aqua,MODIS,99,6.1,308.8,75.7
34.691,-118.948,328.3,1,1,2006-09-24,2105,Aqua,MODIS,70,6.1,303,17.1
34.688,-118.969,318.7,1,1,2006-09-24,2105,Aqua,MODIS,38,6.1,301.1,7.6
34.686,-118.98,326.6,1,1,2006-09-24,2105,Aqua,MODIS,69,6.1,304.1,15.6
34.681,-119.013,325.5,1,1,2006-09-24,2105,Aqua,MODIS,58,6.1,301.3,14
34.673,-119.067,338.4,1,1,2006-09-24,2105,Aqua,MODIS,87,6.1,304.7,31.1
34.672,-119.078,361.7,1,1,2006-09-24,2105,Aqua,MODIS,100,6.1,308,80.8
